,prediction,test
1113,30062.415,[25775]
1114,32812.07,[30607]
1115,55239.4075,[56666]
1116,20212.2225,[20721]
1117,22759.3325,[23690]
1118,37104.715,[38284]
1119,22544.88,[21867]
1120,31013.02,[31705]
1121,14274.505,[29669]
1122,21476.1825,[17367]
1123,17157.35,[10999]
1124,40954.78,[39151]
1125,26752.0675,[33846]
1126,41517.99,[41898]
1127,33186.235,[34405]
1128,20934.015,[21101]
1129,23272.65,[22995]
1130,27522.445,[27596]
1131,17881.9225,[20094]
1132,29723.35,[29796]
1133,29064.205,[26824]
1134,12100.74,[15929]
1135,15476.79,[13951]
1136,38788.845,[40466]
1137,28895.7425,[29033]
1138,9451.87,[9113]
1139,19706.235,[18871]
1140,26301.76,[26290]
1141,19976.6475,[19839]
1142,20990.47,[18450]
1143,44098.04,[48594]
1144,28631.7475,[29370]
1145,15890.2475,[8377]
1146,36099.8175,[36787]
1147,20489.4625,[20622]
1148,33862.73,[34495]
1149,4546.895,[1959]
1150,31757.635,[30869]
1151,24983.2025,[23919]
1152,25246.3675,[25823]
1153,28569.6825,[25900]
1154,33393.8825,[33715]
1155,31022.535,[34362]
1156,19639.6025,[11750]
1157,23000.0,[23000]
1158,27571.285,[25088]
1159,28371.3675,[29608]
1160,38142.0775,[39683]
1161,24339.715,[26575]
1162,19441.5275,[18828]
1163,27639.6575,[26154]
1164,31925.1525,[30505]
1165,20346.7575,[19995]
1166,28636.0,[28636]
1167,13091.915,[10999]
1168,39002.1225,[37585]
1169,30560.2225,[31092]
1170,42642.175,[41859]
1171,33797.745,[34444]
1172,36985.455,[37481]
1173,11456.97,[6555]
1174,42495.9625,[42806]
1175,40870.1475,[40687]
1176,23310.0825,[22900]
1177,26980.44,[26000]
1178,20874.4775,[12955]
1179,23428.14,[23414]
1180,23000.0,[23000]
1181,21902.7575,[21996]
1182,24287.485,[24295]
1183,14675.0,[14741]
1184,40869.7625,[41939]
1185,40720.225,[41120]
1186,17001.9325,[12764]
1187,24001.035,[29900]
1188,2043.3975,[3700]
1189,36339.2475,[38210]
1190,27415.385,[24874]
1191,27875.265,[27587]
1192,7771.0825,[8057]
1193,18742.3125,[18805]
1194,23610.18,[24035]
1195,32678.3925,[27609]
1196,28714.3225,[30958]
1197,31638.3825,[34792]
1198,17864.7525,[18625]
1199,34895.64,[39444]
1200,17006.7025,[13014]
1201,38637.7825,[40609]
1202,26210.835,[24735]
1203,23762.8975,[22404]
1204,28530.8225,[28656]
1205,41280.46,[47500]
1206,25384.03,[23800]
1207,19265.56,[19269]
1208,13527.7775,[14000]
1209,18989.8375,[36042]
1210,21430.08,[19305]
1211,24031.005,[24727]
1212,28895.785,[28394]
1213,23640.035,[24500]
1214,41768.975,[41900]
1215,44838.68,[47261]
1216,36950.77,[36463]
1217,29298.2425,[29482]
1218,36891.885,[36869]
1219,42021.5925,[43150]
1220,35313.23,[36176]
1221,41472.4175,[40118]
1222,27102.08,[29055]
1223,20767.9575,[15484]
1224,14812.7875,[8954]
1225,34754.3925,[37000]
1226,35840.0,[42500]
1227,29369.4975,[28608]
1228,36017.4625,[37055]
1229,16995.53,[17232]
1230,26536.9,[27965]
1231,21227.425,[21168]
1232,37861.1725,[40672]
1233,24246.8675,[23466]
1234,16951.835,[13861]
1235,22506.1025,[20567]
1236,16810.7,[16004]
1237,29124.4975,[25925]
1238,2196.435,[3808]
1239,36358.015,[35288]
1240,37305.8225,[38914]
1241,2161.645,[1400]
1242,23359.4525,[21165]
1243,42479.28,[45900]
1244,44528.2175,[48373]
1245,22613.8825,[23292]
1246,12084.7925,[23333]
1247,25858.77,[25885]
1248,28113.7025,[59722]
1249,33009.97,[34790]
1250,30741.625,[32832]
1251,12431.2575,[11999]
1252,21532.68,[21165]
1253,39607.76,[39129]
1254,19007.56,[18999]
1255,33291.33,[32335]
1256,9015.9475,[6442]
1257,37977.145,[40839]
1258,35854.545,[31937]
1259,29940.0,[29939]
1260,31489.955,[29864]
1261,54522.57,[66500]
1262,44431.93,[50555]
1263,21298.7125,[16574]
1264,28986.6725,[26725]
1265,28035.095,[28390]
1266,19191.69,[18580]
1267,42372.945,[44650]
1268,32365.525,[32685]
1269,36368.33,[36500]
1270,27207.7125,[34191]
1271,55000.0,[55000]
1272,43046.5025,[38000]
1273,15209.9,[9243]
1274,20925.7175,[18811]
1275,19432.935,[20006]
1276,35919.9775,[38423]
1277,11065.36,[10999]
1278,28772.005,[30000]
1279,24408.6875,[24286]
1280,47964.42,[44900]
1281,28269.04,[25006]
1282,36754.515,[34762]
1283,12966.8475,[21362]
1284,35883.7325,[35400]
1285,35572.4925,[34392]
1286,21730.135,[18611]
1287,11807.415,[13657]
1288,47439.215,[47000]
1289,23049.7575,[23340]
1290,32388.5575,[31156]
1291,21174.7575,[17465]
1292,20945.0125,[22751]
1293,27527.2275,[24627]
1294,41254.0925,[38000]
1295,30915.1625,[32226]
1296,41591.635,[44181]
1297,39571.275,[38500]
1298,22351.1775,[21574]
1299,29859.2,[31192]
1300,21890.2825,[20732]
1301,41552.7075,[40525]
1302,24869.8975,[23847]
1303,42755.2275,[41768]
1304,18843.385,[21835]
1305,39328.5375,[43569]
1306,35038.9475,[33236]
1307,16281.335,[15050]
1308,32597.1325,[32357]
1309,25857.97,[26902]
1310,23773.9075,[16250]
1311,27362.4075,[27087]
1312,40923.7575,[43866]
1313,5835.5825,[4500]
1314,37789.525,[40900]
1315,39438.045,[41222]
1316,32765.8475,[35354]
1317,12555.3775,[11950]
1318,37935.8225,[37800]
1319,30728.8625,[28969]
1320,18211.225,[8917]
1321,38745.105,[38613]
1322,30155.5325,[29669]
1323,19960.8575,[18035]
1324,20973.76,[21627]
1325,47145.245,[49500]
1326,48908.89,[61130]
1327,48276.95,[49114]
1328,39049.8725,[45000]
1329,49627.5,[48000]
1330,28941.5175,[25626]
1331,19634.355,[24027]
1332,23528.3025,[26224]
1333,38647.2575,[39900]
1334,24506.0575,[22928]
1335,4165.3,[4225]
1336,40703.82,[41144]
1337,44064.925,[50500]
1338,17306.97,[17125]
1339,27445.4575,[26741]
1340,28585.285,[28886]
1341,28772.005,[30000]
1342,38902.775,[35400]
1343,23444.1625,[23999]
1344,35830.66,[36053]
1345,24638.2875,[20231]
1346,57131.6175,[76900]
1347,32588.7825,[30260]
1348,22187.6025,[20343]
1349,11869.83,[11000]
1350,33449.4075,[36706]
1351,32436.7475,[32597]
1352,26522.3975,[26887]
1353,26751.42,[27965]
1354,34935.6875,[33634]
1355,11350.0,[11350]
1356,7964.3225,[5929]
1357,33131.1525,[33687]
1358,36461.7525,[38538]
1359,19641.5425,[19991]
1360,18405.4575,[15785]
1361,25418.28,[27411]
1362,22475.26,[19019]
1363,23521.87,[17671]
1364,43308.7,[42376]
1365,29155.2125,[30090]
1366,34845.365,[35500]
1367,37034.4775,[43134]
1368,40734.685,[43150]
1369,34857.4175,[35476]
1370,23495.8175,[23182]
1371,32996.1075,[34685]
1372,9941.5825,[6976]
1373,31289.99,[30614]
1374,25323.4525,[25459]
1375,35465.2175,[37330]
1376,25127.2875,[24562]
1377,28313.0375,[24333]
1378,2653.0725,[4499]
1379,17029.7425,[16336]
1380,34875.75,[34189]
1381,13412.385,[10919]
1382,19945.3225,[21440]
1383,24451.8575,[24917]
1384,16738.28,[16393]
1385,24067.425,[26605]
1386,28138.975,[28469]
1387,26610.755,[28000]
1388,24590.445,[22304]
1389,19335.4675,[22200]
1390,36636.2525,[38434]
1391,29503.81,[24177]
1392,23483.615,[24366]
1393,39059.1075,[41326]
1394,10110.68,[18200]
1395,36636.2825,[36962]
1396,39103.1425,[40880]
1397,34347.3375,[32750]
1398,22860.0325,[28496]
1399,5438.35,[1400]
1400,31696.49,[30400]
1401,41481.92,[41545]
1402,37091.67,[37040]
1403,62428.13,[70000]
1404,33682.495,[36166]
1405,47512.5,[48000]
1406,38577.585,[40797]
1407,35944.2075,[35596]
1408,10985.25,[10999]
1409,23150.685,[23216]
1410,27332.5625,[27367]
1411,30393.08,[30241]
1412,23499.2325,[23955]
1413,35034.11,[33313]
1414,5434.7175,[7350]
1415,14212.3475,[12750]
1416,16122.715,[13525]
1417,11361.723333333335,[10999]
1418,20570.575,[20575]
1419,50411.8775,[54067]
1420,17664.9875,[16575]
1421,21896.1925,[20767]
1422,18150.72,[17743]
1423,21312.21,[22568]
1424,48919.99,[47180]
1425,34115.9375,[42826]
1426,22394.125,[22482]
1427,30785.13,[31917]
1428,37072.035,[38931]
1429,26565.695,[26902]
1430,4851.055,[4200]
1431,21744.4,[22208]
1432,27735.28,[27965]
1433,18152.675,[16845]
1434,4000.0,[4200]
1435,17825.2825,[17038]
1436,35839.935,[36533]
1437,38701.09,[38632]
1438,41139.755,[27399]
1439,27050.8375,[27854]
1440,29968.14,[27317]
1441,6384.5875,[6000]
1442,34462.245,[33277]
1443,21851.6425,[18615]
1444,4578.1575,[6499]
1445,30508.035,[35150]
1446,22000.0,[22000]
1447,4877.1125,[3055]
1448,3090.9875,[3325]
1449,38164.6775,[40594]
1450,45069.875,[45050]
1451,27125.5675,[29989]
1452,25029.925,[25851]
1453,28191.76,[28735]
1454,37955.8925,[38145]
1455,35091.0225,[35481]
1456,25076.9,[25025]
1457,7294.7425,[4200]
1458,17219.0475,[16150]
1459,41041.5375,[41202]
1460,19719.4575,[9957]
1461,19334.8,[19040]
1462,28562.295,[28580]
1463,36444.59,[39090]
1464,24253.7275,[23995]
1465,11017.795,[10999]
1466,22238.1025,[22331]
1467,35873.79,[36641]
1468,35223.93,[40918]
1469,19414.54,[19656]
1470,22108.9025,[22615]
1471,9335.325,[16310]
1472,3369.8025,[4690]
1473,30766.9475,[35976]
1474,16415.275,[16000]
1475,6567.8375,[4200]
1476,27969.0775,[30400]
1477,40152.415,[42937]
1478,29169.6825,[30747]
1479,29868.0625,[29295]
1480,37829.3175,[37878]
1481,39585.02,[38939]
1482,40321.85,[41246]
1483,19615.12,[18700]
1484,31290.075,[31016]
1485,22766.9,[22898]
1486,28883.8975,[29343]
1487,28781.3425,[27965]
1488,38264.1625,[36629]
1489,27712.835,[20329]
1490,24304.415,[24921]
1491,17388.03,[16671]
1492,28958.79,[29456]
1493,21475.235,[20292]
1494,34100.9075,[32391]
1495,31781.5125,[32221]
1496,27882.3175,[27988]
1497,20861.365,[20539]
1498,26251.8875,[27327]
1499,22187.24,[21007]
1500,29124.28,[28500]
1501,1763.93,[2700]
1502,19815.36,[23828]
1503,38211.445,[37899]
1504,20722.37,[26000]
1505,27158.29,[25628]
1506,7815.1575,[3333]
1507,39470.9225,[41241]
1508,20887.43,[18190]
1509,43897.0375,[40839]
1510,19139.6025,[12433]
1511,29070.3525,[29727]
1512,37490.845,[38217]
1513,38226.255,[38675]
1514,18240.94,[15597]
1515,33216.645,[39415]
1516,26301.59,[25662]
1517,26190.8175,[16661]
1518,36520.215,[40099]
1519,17525.31,[17288]
1520,44180.8475,[48900]
1521,24965.0375,[42250]
1522,10507.025,[2722]
1523,47505.4575,[51373]
1524,28190.6625,[28630]
1525,38245.795,[45429]
1526,31606.7825,[32464]
1527,21331.0475,[20501]
1528,20299.91,[15384]
1529,47557.055,[43000]
1530,37169.8075,[36322]
1531,22876.2575,[23000]
1532,32534.9,[22205]
1533,32558.82,[31410]
1534,23417.7725,[23999]
1535,30345.555,[29661]
1536,36029.9,[36507]
1537,42630.6575,[43837]
1538,30947.35,[34427]
1539,12524.985,[9555]
1540,20973.09,[32767]
1541,30769.6775,[30198]
1542,8141.6025,[7955]
1543,27732.3175,[30230]
1544,36437.595,[35039]
1545,21864.0675,[21267]
1546,29180.2175,[33329]
1547,39316.65,[37084]
1548,20459.99,[19939]
1549,24398.0725,[20360]
1550,32554.6475,[36715]
1551,26314.1225,[27965]
1552,26072.015,[24238]
1553,21835.56,[22389]
1554,27119.7,[27182]
1555,35980.155,[39619]
1556,26472.54,[26265]
1557,6221.225,[6950]
1558,36728.92,[35059]
1559,34263.5025,[39948]
1560,3366.375,[2899]
1561,17671.54,[12230]
1562,34923.375,[35178]
1563,31550.1675,[35751]
1564,37757.595,[35600]
1565,21134.1025,[19706]
1566,26807.7925,[24880]
1567,26429.2225,[26583]
1568,18853.0475,[18379]
1569,15899.97,[11599]
1570,22878.5725,[23161]
1571,36770.325,[33825]
1572,25509.735,[25152]
1573,18309.055,[22753]
1574,34621.6575,[34692]
1575,9802.5825,[7440]
1576,43802.0725,[45463]
1577,20542.3175,[19813]
1578,41599.815,[38803]
1579,16688.11,[14024]
1580,33284.7475,[34584]
1581,18615.9275,[21011]
1582,42104.0325,[42168]
1583,11735.6875,[11678]
1584,16633.75,[10503]
1585,38649.23,[44993]
1586,22257.08,[22133]
1587,40864.295,[40057]
1588,19400.3075,[16478]
1589,21204.66,[17776]
1590,28518.1025,[27588]
1591,38925.735,[38657]
1592,22149.7675,[20598]
1593,41750.7675,[47594]
1594,4905.4275,[1999]
1595,36828.4775,[37076]
1596,24451.125,[24295]
1597,6591.23,[5541]
1598,19914.9775,[10955]
1599,39875.01,[40718]
1600,23279.3725,[23220]
1601,23795.9675,[25285]
1602,43891.145,[47152]
1603,35803.72,[37451]
1604,38643.94,[43612]
1605,19297.3925,[19278]
1606,23983.485,[24896]
1607,23993.8525,[27854]
1608,34739.855,[33171]
1609,20689.1625,[20999]
1610,18615.585,[13545]
1611,25190.9675,[26322]
1612,18219.8175,[17879]
1613,27388.1375,[23800]
1614,21014.315,[20999]
1615,25275.9275,[23715]
1616,23877.3425,[26413]
1617,19574.07,[14600]
1618,11384.95,[8401]
1619,25084.4275,[23878]
1620,24099.9825,[23715]
1621,34581.7775,[29932]
1622,40754.875,[43048]
1623,57221.9775,[62500]
1624,38646.31,[38000]
1625,24256.465,[27618]
1626,34444.98,[33427]
1627,13612.1525,[11000]
1628,29626.7525,[33824]
1629,27269.3025,[33732]
1630,44172.3325,[43571]
1631,18747.74,[23885]
1632,32516.3825,[31744]
1633,27957.5,[29405]
1634,16880.955,[10837]
1635,34434.0,[34288]
1636,24301.985,[20999]
1637,27743.61,[35627]
1638,45043.895,[46657]
1639,17724.6225,[17535]
1640,41966.4625,[50000]
1641,9946.59,[9149]
1642,23161.5825,[22733]
1643,27128.045,[26747]
1644,14835.1575,[25101]
1645,22654.8575,[22377]
1646,54900.0,[54900]
1647,37097.42,[34769]
1648,31138.6625,[32806]
1649,23617.6575,[27327]
1650,23882.8075,[20651]
1651,12798.2975,[13750]
1652,22771.85,[22607]
1653,30109.015,[31189]
1654,41937.9725,[42000]
1655,23877.1725,[23290]
1656,28998.94,[29614]
1657,23919.2875,[23788]
1658,22405.0,[22405]
1659,41882.2625,[43400]
1660,2382.1325,[4999]
1661,34491.62,[40471]
1662,12114.5025,[6555]
1663,20045.8325,[22900]
1664,20335.4325,[20442]
1665,12569.8925,[11999]
1666,29614.1475,[31915]
1667,32206.8675,[28106]
1668,9617.955,[6200]
1669,13560.77,[15197]
1670,35020.81,[31045]
1671,29031.955,[30352]
1672,20435.4025,[21032]
1673,33256.805,[34500]
1674,19010.25,[21164]
1675,10410.5525,[8458]
1676,24784.29,[21247]
1677,43323.405,[43160]
1678,22298.1975,[23330]
1679,24791.9175,[27729]
1680,14820.295,[11999]
1681,35744.83,[36092]
1682,15188.3525,[17332]
1683,38839.0075,[37130]
1684,33541.02,[34021]
1685,19194.1525,[11353]
1686,33726.745,[35864]
1687,18720.55,[19579]
1688,24807.0,[24213]
1689,26698.49,[25998]
1690,47348.7175,[48150]
1691,40574.3325,[36876]
1692,22676.0275,[21048]
1693,43654.91,[43373]
1694,23078.0675,[23366]
1695,41144.43,[40150]
1696,22990.4525,[22928]
1697,40898.4625,[43650]
1698,41616.35,[44900]
1699,42260.6475,[43175]
1700,46822.735,[45050]
1701,25632.965,[23715]
1702,27806.3675,[24264]
1703,48835.475,[47323]
1704,32153.34,[32846]
1705,11186.9425,[11083]
1706,2488.5725,[2499]
1707,26462.4375,[30600]
1708,33723.24,[33250]
1709,18127.66,[22310]
1710,32786.295,[25542]
1711,49822.2275,[52988]
1712,51601.96,[71900]
1713,14879.6075,[14479]
1714,2243.17,[1400]
1715,21685.2725,[18827]
1716,25449.755,[23935]
1717,38591.7725,[39779]
1718,31610.395,[30515]
1719,32975.85,[34614]
1720,40262.8425,[40253]
1721,34405.0,[36405]
1722,29087.0,[27995]
1723,26419.765,[25431]
1724,31820.9625,[31920]
1725,57428.27,[64796]
1726,36148.01,[37750]
1727,35885.19,[34540]
1728,24627.0225,[26345]
1729,19049.05,[18999]
1730,20611.6375,[19346]
1731,5358.17,[4740]
1732,35783.8925,[39444]
1733,26351.9225,[28100]
1734,20497.0725,[21734]
1735,34751.345,[35916]
1736,35737.485,[36068]
1737,21159.7325,[19463]
1738,22910.5325,[23000]
1739,45584.71,[48500]
1740,42362.085,[42212]
1741,40239.8025,[39964]
1742,21747.7275,[19040]
1743,26436.695,[27030]
1744,21273.16,[26265]
1745,38795.1975,[38697]
1746,2427.4375,[1954]
1747,40924.9725,[41295]
1748,28769.2075,[27777]
1749,22133.73,[20326]
1750,18342.98,[17213]
1751,36135.0725,[35062]
1752,33111.0225,[32113]
1753,30582.76,[31853]
1754,42227.76,[36772]
1755,39304.93,[39251]
1756,24780.1025,[24931]
1757,38390.79,[42318]
1758,26976.115,[27738]
1759,29139.9575,[28035]
1760,25772.3925,[27234]
1761,31829.18,[31979]
1762,24966.0225,[25332]
1763,26417.7475,[24352]
1764,27775.68,[26914]
1765,21427.095,[17951]
1766,35672.2775,[30567]
1767,14760.185,[9000]
1768,18000.0,[18000]
1769,27910.365,[27574]
1770,21842.3975,[23788]
1771,29271.6725,[29021]
1772,10999.0,[10999]
1773,16404.955,[12318]
1774,23500.8875,[22602]
1775,30676.485,[27580]
1776,20891.665,[20043]
1777,34947.3775,[49500]
1778,24201.045,[26654]
1779,30395.2225,[31439]
1780,11004.0,[10999]
1781,35318.43,[31354]
1782,23873.7825,[20999]
1783,36337.8825,[36500]
1784,13144.365,[6555]
1785,21923.625,[21684]
1786,25956.93,[27327]
1787,22228.1725,[22253]
1788,23498.7775,[23290]
1789,24005.55,[24163]
1790,32245.33,[32072]
1791,42667.0475,[41897]
1792,23802.565,[23304]
1793,13664.2225,[13999]
1794,26027.265,[22750]
1795,40371.3225,[43912]
1796,27744.565,[27409]
1797,16839.375,[9704]
1798,31800.2525,[30800]
1799,25443.24,[25374]
1800,35987.2775,[31291]
1801,26545.4125,[25627]
1802,35471.965,[38722]
1803,23320.08,[27327]
1804,29756.3975,[29774]
1805,20638.4725,[21027]
1806,36427.455,[35455]
1807,24107.7775,[21431]
1808,6776.4225,[11375]
1809,8641.7525,[4000]
1810,38606.0675,[39180]
1811,39266.285,[40792]
1812,27394.2725,[27653]
1813,28592.7475,[29152]
1814,28799.01,[27375]
1815,12628.435,[13333]
1816,11102.605,[10999]
1817,38269.8925,[34854]
1818,25074.4425,[23869]
1819,19679.475,[10000]
1820,38056.5975,[38662]
1821,29659.105,[30900]
1822,26657.1175,[26265]
1823,41874.11,[43150]
1824,23559.255,[26811]
1825,24859.965,[21474]
1826,28096.7575,[33286]
1827,5433.3575,[3702]
1828,39440.4,[37456]
1829,20627.2325,[21899]
1830,22073.88,[21250]
1831,56600.0,[21905]
1832,53388.565,[53750]
1833,19736.5875,[19176]
1834,43749.8375,[47977]
1835,45047.11,[45627]
1836,30602.05,[33900]
1837,23803.58,[24312]
1838,39110.9575,[39900]
1839,53007.5225,[54900]
1840,34321.5375,[35308]
1841,27079.925,[25356]
1842,33839.94,[35399]
1843,43054.6625,[41672]
1844,24286.3425,[23188]
1845,35867.63,[34308]
1846,22465.35,[22748]
1847,31727.4325,[31428]
1848,28421.5725,[28395]
1849,37321.345,[47650]
1850,25316.705,[25154]
1851,24062.79,[24748]
1852,23837.8375,[30059]
1853,31126.36,[30926]
1854,18159.9975,[16416]
1855,21172.0625,[15681]
1856,27199.0625,[31173]
1857,23220.2925,[21287]
1858,40139.8975,[39191]
1859,2012.6175,[1497]
1860,29405.0,[29405]
1861,59712.2825,[63500]
1862,23632.4375,[22622]
1863,28287.1,[24560]
1864,26443.5125,[27540]
1865,26065.9725,[25561]
1866,33560.7175,[32590]
1867,20452.8225,[22606]
1868,6589.0125,[5997]
1869,14719.375,[13699]
1870,14197.5525,[14310]
1871,17282.36,[21184]
1872,22900.6725,[22506]
1873,44804.6075,[42548]
1874,40674.4775,[40450]
1875,21428.47,[20166]
1876,35339.7325,[33633]
1877,23965.41,[23300]
1878,45705.3625,[50263]
1879,30011.155,[28770]
1880,11951.99,[11879]
1881,41688.6225,[39635]
1882,20119.9925,[20421]
1883,26513.0025,[20650]
1884,43775.7925,[45402]
1885,16902.81,[12482]
1886,9892.61,[11557]
1887,31478.6625,[31111]
1888,43225.285,[20500]
1889,19673.56,[19674]
1890,30335.455,[30538]
1891,36843.4475,[36919]
1892,36307.1375,[37795]
1893,16100.64,[15893]
1894,28754.305,[30214]
1895,24267.91,[22922]
1896,29452.1025,[29763]
1897,15975.6225,[4000]
1898,30109.2625,[29240]
1899,23346.4,[24834]
1900,41943.1575,[44487]
1901,29079.585,[29328]
1902,26294.0875,[26836]
1903,4020.7725,[1400]
1904,56109.8625,[66685]
1905,20736.0,[18689]
1906,45263.665,[44000]
1907,29719.2625,[21990]
1908,39631.345,[38888]
1909,25092.3575,[26550]
1910,22854.3675,[17911]
1911,12001.5,[11999]
1912,22312.0975,[20594]
1913,9363.57,[9985]
1914,15532.325,[19252]
1915,30162.055,[33071]
1916,27849.87,[28105]
1917,35463.5825,[35667]
1918,22864.005,[22865]
1919,36588.765,[36808]
1920,24957.665,[25530]
1921,30379.92,[28227]
1922,24457.8575,[25044]
1923,23269.42,[22867]
1924,3103.665,[2997]
1925,12031.235,[11950]
1926,36491.5525,[32538]
1927,35697.3175,[37741]
1928,22226.745,[20133]
1929,19263.075,[16694]
1930,2765.1,[2882]
1931,22581.975,[20345]
1932,12926.78,[13643]
1933,36854.53,[38056]
1934,25415.765,[27643]
1935,36146.1675,[39639]
1936,43471.115,[44650]
1937,34217.43,[35323]
1938,29480.68,[33427]
1939,25227.6825,[22330]
1940,21685.545,[21182]
1941,22578.455,[6500]
1942,23986.0225,[23932]
1943,19740.4875,[22931]
1944,32269.15,[31125]
1945,29381.6025,[28691]
1946,9277.0425,[7597]
1947,36729.56,[35500]
1948,47799.9725,[44000]
1949,29120.0125,[37093]
1950,31047.9525,[34100]
1951,19572.9525,[21444]
1952,42945.9575,[49500]
1953,14644.89,[10511]
1954,24012.265,[23995]
1955,38518.3475,[41881]
1956,36676.595,[35374]
1957,2999.025,[3719]
1958,37085.8125,[36617]
1959,29329.9825,[30081]
1960,12068.2325,[11999]
1961,22572.2325,[22401]
1962,16838.2825,[17222]
1963,33412.76,[30629]
1964,19800.49,[19817]
1965,8046.4925,[10426]
1966,33676.8425,[29903]
1967,34444.0,[34444]
1968,22638.0325,[22820]
1969,24227.0625,[22258]
1970,38713.8225,[37848]
1971,17273.285,[17018]
1972,35600.785,[36729]
1973,27250.39,[28390]
1974,47319.4275,[49787]
1975,23064.7,[19256]
1976,42043.0675,[35688]
1977,22092.8625,[20628]
1978,20213.4875,[19776]
1979,19902.0275,[18999]
1980,44742.685,[45000]
1981,6947.2725,[4117]
1982,31253.9475,[29744]
1983,29498.75,[31503]
1984,42181.81,[40701]
1985,38870.1175,[39403]
1986,37117.7275,[35519]
1987,18793.3625,[16637]
1988,35345.095,[34589]
1989,38683.37,[41922]
1990,38760.425,[40888]
1991,27984.585,[27675]
1992,36541.375,[38056]
1993,28257.08,[27694]
1994,37086.95,[36795]
1995,30635.34,[30121]
1996,46625.485,[47533]
1997,34964.785,[32372]
1998,12635.4725,[5400]
1999,2548.8525,[1199]
2000,28785.9725,[29835]
2001,20294.4075,[20182]
2002,32126.16,[29575]
2003,21668.1925,[27502]
2004,36830.825,[39150]
2005,11233.4,[6000]
2006,19690.76,[18810]
2007,32367.1125,[28238]
2008,11050.185,[10999]
2009,33889.685,[32236]
2010,40335.52,[40699]
2011,33654.9475,[33518]
2012,38271.97,[38200]
2013,21469.015,[18042]
2014,36651.5575,[35448]
2015,35929.85,[36794]
2016,24855.245,[27512]
2017,28493.6925,[27811]
2018,31601.15,[30793]
2019,41798.4875,[48850]
2020,27437.2175,[29090]
2021,36854.745,[34926]
2022,28550.1275,[28899]
2023,33096.8025,[32836]
2024,34808.65,[35500]
2025,26287.3525,[26649]
2026,21120.1675,[19231]
2027,33751.9575,[41900]
2028,23913.6675,[23202]
2029,17125.0,[17125]
2030,26173.4125,[26902]
2031,9150.18,[6500]
2032,43822.875,[44400]
2033,26034.7975,[23472]
2034,33153.3525,[25000]
2035,23878.87,[25596]
2036,29722.8275,[29920]
2037,36740.355,[34762]
2038,28050.8275,[22508]
2039,6307.83,[2500]
2040,25948.7125,[23495]
2041,41304.59,[45407]
2042,25777.775,[27506]
2043,21379.7,[19464]
2044,33059.6475,[32613]
2045,23987.74,[25041]
2046,25830.9625,[25607]
2047,21012.6975,[21017]
2048,7180.02,[3450]
2049,42622.085,[44162]
2050,2931.1275,[5200]
2051,39000.22,[41400]
2052,36512.5025,[39534]
2053,27594.055,[28310]
2054,27888.1875,[33783]
2055,21891.7675,[15450]
2056,36295.215,[34827]
2057,20284.49,[19995]
2058,50927.1225,[57500]
2059,17144.375,[17125]
2060,24694.25,[24040]
2061,38762.045,[38279]
2062,18307.1775,[16354]
2063,22389.905,[23202]
2064,30412.5675,[29672]
2065,8956.4675,[10200]
2066,32819.205,[26400]
2067,27746.4925,[26900]
2068,37173.06,[38701]
2069,32959.845,[33649]
2070,38858.1075,[39955]
2071,22930.235,[23420]
2072,5517.22,[5964]
2073,16388.0375,[12161]
2074,4664.7975,[1999]
2075,34627.385,[32300]
2076,24788.58,[29207]
2077,41816.32,[41166]
2078,42087.7975,[42891]
2079,23983.98,[23999]
2080,31971.43,[28369]
2081,37572.7875,[39400]
2082,16849.405,[12382]
2083,27990.7475,[26899]
2084,34936.18,[33758]
2085,13233.1,[17235]
2086,19565.01,[20114]
2087,23054.9275,[24779]
2088,28987.6425,[31034]
2089,26530.875,[26633]
2090,31026.3675,[31753]
2091,22063.145,[27103]
2092,39394.89,[42285]
2093,25204.2675,[24785]
2094,32161.475,[33148]
2095,14921.3075,[5000]
2096,7126.14,[3500]
2097,11994.0,[11999]
2098,26599.2675,[27327]
2099,34579.9375,[34630]
2100,34264.0925,[31487]
2101,38177.1625,[39437]
2102,33292.9775,[33428]
2103,14997.725,[14999]
2104,20326.67,[18774]
2105,21533.955,[15000]
2106,37270.0,[37400]
2107,41480.2375,[22000]
2108,19250.3575,[18999]
2109,25158.9975,[27391]
2110,29943.6375,[28535]
2111,34322.0525,[38892]
2112,18441.7925,[18275]
2113,37600.125,[37987]
2114,21857.525,[20926]
2115,39092.5125,[38000]
2116,7632.0625,[3709]
2117,2236.665,[1400]
2118,20775.305,[19995]
2119,29650.6825,[31033]
2120,36793.185,[39969]
2121,18592.255,[16877]
2122,31765.9175,[40665]
2123,22686.6375,[22268]
2124,23054.0075,[23333]
2125,44121.8375,[45863]
2126,32136.5225,[34364]
2127,43752.0,[40576]
2128,19935.79,[16895]
2129,35105.9825,[31500]
2130,20749.7475,[20395]
2131,22930.925,[21629]
2132,18976.41,[21803]
2133,34824.1475,[29900]
2134,18316.81,[18275]
2135,21465.7275,[20755]
2136,19273.7325,[19995]
2137,38410.0725,[40632]
2138,12810.5275,[15120]
2139,39431.76,[38000]
2140,18112.1825,[22511]
2141,29457.855,[29230]
2142,27854.1825,[28484]
2143,32725.7325,[32852]
2144,27098.9375,[27383]
2145,36064.1525,[38095]
2146,28991.41,[26522]
2147,36167.555,[36564]
2148,26519.3525,[23936]
2149,34301.4,[34500]
